clip_id,split,session,audio_path,audio_exists,video_path,video_exists,transcript_path,transcript_exists,speaker_attributes_path,speaker_attributes_exists,audio_features_path,audio_features_exists,coefficients_path,coefficients_exists,listener_attributes_path,listener_attributes_exists,listener_video_path,listener_video_exists
speaker/session15/Camera-2024-07-30-114103-114135,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-30-114103-114135.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-30-114103-114135.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-30-114103-114135.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-30-114103-114135.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-30-114103-114135.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-30-114103-114135.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-30-114103-114135.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-30-114103-114135.mp4,True
speaker/session15/Camera-2024-07-30-123234-123305,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-30-123234-123305.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-30-123234-123305.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-30-123234-123305.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-30-123234-123305.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-30-123234-123305.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-30-123234-123305.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-30-123234-123305.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-30-123234-123305.mp4,True
speaker/session15/Camera-2024-07-30-150921-151000,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-30-150921-151000.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-30-150921-151000.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-30-150921-151000.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-30-150921-151000.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-30-150921-151000.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-30-150921-151000.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-30-150921-151000.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-30-150921-151000.mp4,True
speaker/session15/Camera-2024-07-30-154819-154923,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-30-154819-154923.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-30-154819-154923.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-30-154819-154923.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-30-154819-154923.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-30-154819-154923.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-30-154819-154923.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-30-154819-154923.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-30-154819-154923.mp4,True
speaker/session15/Camera-2024-07-30-161637-161715,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-30-161637-161715.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-30-161637-161715.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-30-161637-161715.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-30-161637-161715.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-30-161637-161715.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-30-161637-161715.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-30-161637-161715.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-30-161637-161715.mp4,True
speaker/session15/Camera-2024-07-31-102814-102840,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-31-102814-102840.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-31-102814-102840.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-31-102814-102840.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-31-102814-102840.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-31-102814-102840.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-31-102814-102840.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-31-102814-102840.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-31-102814-102840.mp4,True
speaker/session15/Camera-2024-07-31-110521-110601,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-31-110521-110601.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-31-110521-110601.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-31-110521-110601.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-31-110521-110601.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-31-110521-110601.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-31-110521-110601.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-31-110521-110601.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-31-110521-110601.mp4,True
speaker/session15/Camera-2024-07-31-114456-114534,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-31-114456-114534.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-31-114456-114534.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-31-114456-114534.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-31-114456-114534.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-31-114456-114534.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-31-114456-114534.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-31-114456-114534.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-31-114456-114534.mp4,True
speaker/session15/Camera-2024-07-31-135431-135505,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-31-135431-135505.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-31-135431-135505.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-31-135431-135505.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-31-135431-135505.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-31-135431-135505.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-31-135431-135505.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-31-135431-135505.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-31-135431-135505.mp4,True
speaker/session15/Camera-2024-07-31-152258-152337,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-31-152258-152337.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-31-152258-152337.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-31-152258-152337.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-31-152258-152337.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-31-152258-152337.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-31-152258-152337.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-31-152258-152337.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-31-152258-152337.mp4,True
speaker/session15/Camera-2024-07-31-172208-172241,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-07-31-172208-172241.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-07-31-172208-172241.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-07-31-172208-172241.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-07-31-172208-172241.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-07-31-172208-172241.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-07-31-172208-172241.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-07-31-172208-172241.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-07-31-172208-172241.mp4,True
speaker/session15/Camera-2024-08-08-153226-153307,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-08-08-153226-153307.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-08-08-153226-153307.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-08-08-153226-153307.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-08-08-153226-153307.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-08-08-153226-153307.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-08-08-153226-153307.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-08-08-153226-153307.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-08-08-153226-153307.mp4,True
speaker/session15/Camera-2024-10-14-135007-134930,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-14-135007-134930.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-14-135007-134930.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-14-135007-134930.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-14-135007-134930.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-14-135007-134930.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-14-135007-134930.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-14-135007-134930.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-14-135007-134930.mp4,True
speaker/session15/Camera-2024-10-14-143533-143358,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-14-143533-143358.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-14-143533-143358.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-14-143533-143358.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-14-143533-143358.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-14-143533-143358.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-14-143533-143358.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-14-143533-143358.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-14-143533-143358.mp4,True
speaker/session15/Camera-2024-10-14-151541-151421,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-14-151541-151421.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-14-151541-151421.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-14-151541-151421.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-14-151541-151421.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-14-151541-151421.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-14-151541-151421.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-14-151541-151421.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-14-151541-151421.mp4,True
speaker/session15/Camera-2024-10-14-161029-160925,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-14-161029-160925.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-14-161029-160925.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-14-161029-160925.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-14-161029-160925.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-14-161029-160925.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-14-161029-160925.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-14-161029-160925.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-14-161029-160925.mp4,True
speaker/session15/Camera-2024-10-15-094459-094548,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-15-094459-094548.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-15-094459-094548.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-15-094459-094548.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-15-094459-094548.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-15-094459-094548.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-15-094459-094548.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-15-094459-094548.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-15-094459-094548.mp4,True
speaker/session15/Camera-2024-10-15-102854-102945,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-15-102854-102945.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-15-102854-102945.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-15-102854-102945.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-15-102854-102945.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-15-102854-102945.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-15-102854-102945.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-15-102854-102945.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-15-102854-102945.mp4,True
speaker/session15/Camera-2024-10-15-111253-111325,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-15-111253-111325.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-15-111253-111325.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-15-111253-111325.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-15-111253-111325.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-15-111253-111325.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-15-111253-111325.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-15-111253-111325.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-15-111253-111325.mp4,True
speaker/session15/Camera-2024-10-21-103126-103143,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-21-103126-103143.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-21-103126-103143.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-21-103126-103143.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-21-103126-103143.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-21-103126-103143.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-21-103126-103143.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-21-103126-103143.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-21-103126-103143.mp4,True
speaker/session15/Camera-2024-10-21-112420-112230,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-21-112420-112230.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-21-112420-112230.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-21-112420-112230.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-21-112420-112230.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-21-112420-112230.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-21-112420-112230.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-21-112420-112230.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-21-112420-112230.mp4,True
speaker/session15/Camera-2024-10-21-121606-121455,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-21-121606-121455.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-21-121606-121455.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-21-121606-121455.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-21-121606-121455.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-21-121606-121455.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-21-121606-121455.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-21-121606-121455.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-21-121606-121455.mp4,True
speaker/session15/Camera-2024-10-21-125749-125756,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-21-125749-125756.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-21-125749-125756.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-21-125749-125756.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-21-125749-125756.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-21-125749-125756.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-21-125749-125756.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-21-125749-125756.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-21-125749-125756.mp4,True
speaker/session15/Camera-2024-10-22-103728-103815,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-22-103728-103815.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-22-103728-103815.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-22-103728-103815.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-22-103728-103815.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-22-103728-103815.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-22-103728-103815.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-22-103728-103815.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-22-103728-103815.mp4,True
speaker/session15/Camera-2024-10-22-115558-115626,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-22-115558-115626.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-22-115558-115626.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-22-115558-115626.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-22-115558-115626.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-22-115558-115626.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-22-115558-115626.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-22-115558-115626.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-22-115558-115626.mp4,True
speaker/session15/Camera-2024-10-22-123739-123750,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-22-123739-123750.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-22-123739-123750.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-22-123739-123750.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-22-123739-123750.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-22-123739-123750.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-22-123739-123750.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-22-123739-123750.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-22-123739-123750.mp4,True
speaker/session15/Camera-2024-10-22-153434-153503,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-22-153434-153503.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-22-153434-153503.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-22-153434-153503.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-22-153434-153503.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-22-153434-153503.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-22-153434-153503.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-22-153434-153503.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-22-153434-153503.mp4,True
speaker/session15/Camera-2024-10-22-161742-161747,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-22-161742-161747.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-22-161742-161747.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-22-161742-161747.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-22-161742-161747.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-22-161742-161747.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-22-161742-161747.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-22-161742-161747.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-22-161742-161747.mp4,True
speaker/session15/Camera-2024-10-22-165256-165322,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-22-165256-165322.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-22-165256-165322.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-22-165256-165322.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-22-165256-165322.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-22-165256-165322.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-22-165256-165322.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-22-165256-165322.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-22-165256-165322.mp4,True
speaker/session15/Camera-2024-10-22-173423-173423,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-22-173423-173423.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-22-173423-173423.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-22-173423-173423.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-22-173423-173423.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-22-173423-173423.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-22-173423-173423.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-22-173423-173423.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-22-173423-173423.mp4,True
speaker/session15/Camera-2024-10-23-134159-134313,train,session15,/home/zhengshiyi/react/data/train/audio/speaker/session15/Camera-2024-10-23-134159-134313.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session15/Camera-2024-10-23-134159-134313.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session15/Camera-2024-10-23-134159-134313.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session15/Camera-2024-10-23-134159-134313.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session15/Camera-2024-10-23-134159-134313.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session15/Camera-2024-10-23-134159-134313.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session15/Camera-2024-10-23-134159-134313.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session15/Camera-2024-10-23-134159-134313.mp4,True
